
CVO,06/24/2014,13 - 17 - 24 - 47 - 65,10,4,$25 Million,Roll
 ,06/20/2014,1 - 22 - 25 - 29 - 56,3,5,$20 Million,Roll
 ,06/17/2014,10 - 14 - 24 - 47 - 60,3,4,$15 Million,Roll
 ,06/13/2014,7 - 38 - 46 - 49 - 56,1,5,$66 Million,Out of State Winner
 ,06/10/2014,2 - 10 - 24 - 26 - 74,7,5,$55 Million,Roll
 ,06/06/2014,12 - 29 - 37 - 49 - 72,9,4,$45 Million,Roll
 ,06/03/2014,19 - 28 - 62 - 66 - 74,6,3,$34 Million,Roll
 ,05/30/2014,10 - 13 - 42 - 43 - 62,2,4,$26 Million,Roll
 ,05/27/2014,1 - 6 - 10 - 46 - 58,13,2,$20 Million,Roll
 ,05/23/2014,12 - 14 - 21 - 38 - 70,15,4,$15 Million,Roll
 ,05/20/2014,10 - 40 - 63 - 64 - 69,7,2,$149 Million,Out of State Winner
 ,05/16/2014,13 - 14 - 16 - 50 - 56,11,5,$136 Million,Roll
 ,05/13/2014,37 - 46 - 48 - 70 - 74,1,2,$121 Million,Roll
 ,05/09/2014,10 - 28 - 39 - 51 - 59,14,2,$105 Million,Roll
 ,05/06/2014,18 - 20 - 27 - 48 - 51,5,3,$92 Million,Roll
 ,05/02/2014,1 - 18 - 26 - 35 - 40,13,5,$81 Million,Roll
 ,04/29/2014,7 - 43 - 59 - 61 - 66,3,3,$68 Million,Roll
 ,04/25/2014,3 - 11 - 18 - 20 - 66,9,2,$59 Million,Roll
 ,04/22/2014,2 - 18 - 19 - 49 - 50,1,3,$48 Million,Roll
 ,04/18/2014,18 - 25 - 38 - 45 - 63,9,2,$38 Million,Roll
 ,04/15/2014,4 - 39 - 46 - 47 - 70,13,3,$28 Million,Roll
 ,04/11/2014,3 - 42 - 44 - 47 - 57,8,5,$20 Million,Roll
 ,04/08/2014,35 - 36 - 41 - 60 - 71,3,3,$15 Million,Roll
 ,04/04/2014,1 - 10 - 15 - 41 - 54,9,2,$30 Million,Out of State Winner
 ,04/01/2014,10 - 23 - 68 - 74 - 75,9,5,$20 Million,Roll
 ,03/28/2014,2 - 3 - 9 - 50 - 73,12,3,$15 Million,Roll
 ,03/25/2014,19 - 26 - 51 - 57 - 73,15,3,$20 Million,Out of State Winner
 ,03/21/2014,2 - 23 - 30 - 35 - 53,10,5,$15 Million,Roll
 ,03/18/2014,11 - 19 - 24 - 33 - 51,7,3,$400 Million,Out of State Winner
 ,03/14/2014,7 - 20 - 40 - 54 - 69,12,3,$353 Million,Roll
 ,03/11/2014,9 - 14 - 56 - 57 - 69,10,4,$309 Million,Roll
 ,03/07/2014,11 - 13 - 51 - 57 - 69,1,4,$270 Million,Roll
 ,03/04/2014,10 - 29 - 31 - 35 - 45,10,2,$240 Million,Roll
 ,02/28/2014,3 - 31 - 50 - 58 - 59,6,4,$216 Million,Roll
 ,02/25/2014,12 - 18 - 25 - 35 - 66,15,5,$195 Million,Roll
 ,02/21/2014,23 - 29 - 32 - 45 - 46,15,5,$172 Million,Roll
 ,02/18/2014,23 - 29 - 31 - 37 - 70,14,5,$154 Million,Roll
 ,02/14/2014,20 - 28 - 35 - 71 - 72,7,3,$139 Million,Roll
 ,02/11/2014,43 - 64 - 67 - 71 - 73,4,2,$122 Million,Roll
 ,02/07/2014,11 - 21 - 23 - 35 - 64,10,3,$107 Million,Roll
 ,02/04/2014,25 - 44 - 49 - 60 - 73,9,3,$94 Million,Roll
 ,01/31/2014,3 - 9 - 13 - 47 - 52,8,4,$84 Million,Roll
 ,01/28/2014,7 - 16 - 28 - 53 - 60,2,3,$71 Million,Roll
 ,01/24/2014,22 - 45 - 46 - 47 - 65,10,5,$62 Million,Roll
 ,01/21/2014,8 - 23 - 33 - 45 - 52,4,4,$51 Million,Roll
 ,01/17/2014,1 - 10 - 26 - 31 - 51,11,4,$41 Million,Roll
 ,01/14/2014,4 - 23 - 26 - 62 - 69,13,3,$30 Million,Roll
 ,01/10/2014,8 - 28 - 36 - 37 - 57,8,3,$20 Million,Roll
 ,01/07/2014,13 - 34 - 56 - 62 - 64,6,5,$15 Million,Roll
 ,01/03/2014,22 - 24 - 25 - 40 - 70,5,5,$61 Million,Out of State Winner
 ,12/31/2013,8 - 12 - 34 - 52 - 58,8,3,$47 Million,Roll
 ,12/27/2013,4 - 15 - 35 - 48 - 49,11,5,$35 Million,Roll
 ,12/24/2013,23 - 34 - 53 - 58 - 73,2,3,$22 Million,Roll
 ,12/20/2013,3 - 4 - 31 - 49 - 57,6,2,$15 Million,Roll
 ,12/17/2013,8 - 14 - 17 - 20 - 39,7,4,$636 Million,Out of State Winner
 ,12/13/2013,19 - 24 - 26 - 27 - 70,12,2,$425 Million,Roll
 ,12/10/2013,5 - 12 - 22 - 41 - 65,13,2,$344 Million,Roll
 ,12/06/2013,11 - 29 - 44 - 63 - 64,3,3,$297 Million,Roll
 ,12/03/2013,7 - 12 - 41 - 44 - 59,3,3,$257 Million,Roll
 ,11/29/2013,9 - 41 - 43 - 47 - 57,5,4,$230 Million,Roll
 ,11/26/2013,27 - 44 - 59 - 74 - 75,3,5,$205 Million,Roll
 ,11/22/2013,17 - 23 - 35 - 36 - 44,8,3,$181 Million,Roll
 ,11/19/2013,14 - 15 - 29 - 49 - 63,2,3,$165 Million,Roll
 ,11/15/2013,25 - 44 - 49 - 54 - 63,8,4,$149 Million,Roll
 ,11/12/2013,20 - 30 - 32 - 42 - 71,15,5,$132 Million,Roll
 ,11/08/2013,41 - 42 - 51 - 57 - 65,7,2,$115 Million,Roll
 ,11/05/2013,2 - 11 - 42 - 64 - 74,2,5,$99 Million,Roll
 ,11/01/2013,32 - 35 - 49 - 62 - 67,1,5,$87 Million,Roll
 ,10/29/2013,20 - 33 - 50 - 53 - 54,7,3,$75 Million,Roll
 ,10/25/2013,6 - 16 - 45 - 54 - 60,15,2,$65 Million,Roll
 ,10/22/2013,2 - 3 - 19 - 52 - 71,14,5,$55 Million,Roll
 ,

 First Drawing for Mega Millions matrix (5 of 75 + 1 of 15) was 10/22/2013.

,10/18/2013,5 - 20 - 45 - 48 - 56,1,4,$37 Million
Roll, ,10/15/2013,4 - 23 - 30 - 43 - 50,11,4,$29 Million
Roll, ,10/11/2013,3 - 27 - 37 - 45 - 48,46,4,$22 Million
Roll, ,10/08/2013,6 - 15 - 19 - 23 - 40,5,3,$14 Million
Roll, ,10/04/2013,4 - 16 - 24 - 25 - 44,5,3,$12 Million
Roll, ,10/01/2013,7 - 10 - 30 - 37 - 53,1,3,$189 Million
Out of State Winner, ,09/27/2013,9 - 23 - 27 - 49 - 51,38,2,$173 Million
Roll, ,09/24/2013,4 - 11 - 32 - 39 - 40,33,3,$160 Million
Roll, ,09/20/2013,1 - 15 - 20 - 21 - 47,34,2,$145 Million
Roll, ,09/17/2013,6 - 15 - 27 - 31 - 39,25,2,$130 Million
Roll, ,09/13/2013,9 - 22 - 28 - 48 - 54,8,4,$119 Million
Roll, ,09/10/2013,2 - 12 - 18 - 54 - 56,1,3,$106 Million
Roll, ,09/06/2013,2 - 16 - 17 - 22 - 41,31,4,$95 Million
Roll, ,09/03/2013,4 - 13 - 14 - 28 - 41,28,3,$85 Million
Roll, ,08/30/2013,6 - 19 - 24 - 43 - 44,33,2,$77 Million
Roll, ,08/27/2013,4 - 7 - 30 - 36 - 38,38,4,$69 Million
Roll, ,08/23/2013,1 - 9 - 17 - 20 - 53,14,4,$60 Million
Roll, ,08/20/2013,13 - 28 - 35 - 38 - 41,33,3,$51 Million
Roll, ,08/16/2013,7 - 13 - 26 - 36 - 46,37,4,$43 Million
Roll, ,08/13/2013,2 - 31 - 32 - 37 - 41,40,4,$36 Million
Roll, ,08/09/2013,11 - 20 - 30 - 34 - 38,12,3,$28 Million
Roll, ,08/06/2013,1 - 11 - 16 - 51 - 55,41,3,$20 Million
Roll, ,08/02/2013,8 - 21 - 23 - 25 - 39,4,2,$13 Million
Roll, ,07/30/2013,25 - 27 - 36 - 42 - 44,39,3,$12 Million
Roll, ,07/26/2013,4 - 22 - 23 - 27 - 38,42,4,$19 Million
Out of State Winner, ,07/23/2013,25 - 32 - 35 - 50 - 51,46,3,$13 Million
Roll, ,07/19/2013,16 - 20 - 24 - 39 - 42,46,3,$12 Million
Roll, ,07/16/2013,10 - 14 - 21 - 40 - 53,20,2,$20 Million
1,CVO,07/12/2013,4 - 5 - 25 - 27 - 51,10,3,$13 Million
Roll, ,07/09/2013,3 - 21 - 43 - 45 - 48,14,2,$12 Million
Roll, ,07/05/2013,2 - 23 - 41 - 47 - 54,42,4,$79 Million
Out of State Winner, ,07/02/2013,36 - 42 - 51 - 52 - 53,40,4,$70 Million
Roll, ,06/28/2013,8 - 15 - 35 - 46 - 52,38,4,$61 Million
Roll, ,06/25/2013,3 - 5 - 28 - 33 - 51,16,2,$52 Million
Roll, ,06/21/2013,3 - 14 - 17 - 40 - 50,3,3,$44 Million
Roll, ,06/18/2013,6 - 17 - 34 - 40 - 48,30,2,$36 Million
Roll, ,06/14/2013,2 - 5 - 31 - 33 - 34,20,4,$29 Million
Roll, ,06/11/2013,15 - 40 - 45 - 50 - 53,28,4,$21 Million
Roll, ,06/07/2013,1 - 10 - 37 - 48 - 55,21,4,$14 Million
Roll, ,06/04/2013,10 - 11 - 12 - 20 - 55,19,3,$12 Million
Roll, ,05/31/2013,2 - 20 - 26 - 44 - 46,26,3,$30 Million
Out of State Winner, ,05/28/2013,4 - 12 - 25 - 32 - 54,36,4,$23 Million
Roll, ,05/24/2013,4 - 5 - 16 - 18 - 53,28,4,$15 Million
Roll, ,05/21/2013,2 - 15 - 17 - 48 - 55,11,4,$12 Million
Roll, ,05/17/2013,11 - 15 - 35 - 43 - 49,41,4,$190 Million
Out of State Winner, ,05/14/2013,6 - 10 - 12 - 28 - 32,38,4,$170 Million
Roll, ,05/10/2013,1 - 19 - 20 - 39 - 49,28,4,$154 Million
Roll, ,05/07/2013,1 - 6 - 13 - 20 - 51,31,4,$139 Million
Roll, ,05/03/2013,2 - 20 - 34 - 42 - 54,39,2,$126 Million
Roll, ,04/30/2013,21 - 30 - 34 - 39 - 49,43,3,$114 Million
Roll, ,04/26/2013,17 - 42 - 49 - 54 - 55,31,4,$103 Million
Roll, ,04/23/2013,9 - 21 - 22 - 32 - 50,10,3,$92 Million
Roll, ,04/19/2013,6 - 8 - 12 - 22 - 43,28,4,$83 Million
Roll, ,04/16/2013,2 - 5 - 15 - 18 - 39,42,2,$74 Million
Roll, ,04/12/2013,1 - 10 - 13 - 19 - 21,28,3,$66 Million
Roll, ,04/09/2013,17 - 30 - 41 - 48 - 54,13,4,$56 Million
Roll, ,04/05/2013,8 - 15 - 23 - 36 - 41,5,3,$50 Million
Roll, ,04/02/2013,7 - 10 - 14 - 40 - 47,34,4,$42 Million
Roll, ,03/29/2013,25 - 31 - 36 - 46 - 53,21,4,$34 Million
Roll, ,03/26/2013,20 - 33 - 46 - 49 - 51,46,4,$26 Million
Roll, ,03/22/2013,14 - 27 - 34 - 37 - 41,38,4,$20 Million
Roll, ,03/19/2013,3 - 6 - 14 - 21 - 37,35,3,$13 Million
Roll, ,03/15/2013,4 - 8 - 17 - 22 - 32,8,2,$12 Million
Roll, ,03/12/2013,9 - 12 - 19 - 20 - 30,39,4,$41 Million
Out of State Winner, ,03/08/2013,4 - 11 - 25 - 34 - 35,44,4,$33 Million
Roll, ,03/05/2013,6 - 20 - 39 - 41 - 46,42,3,$26 Million
Roll, ,03/01/2013,17 - 30 - 38 - 43 - 51,20,4,$19 Million
Roll, ,02/26/2013,6 - 7 - 13 - 15 - 43,7,4,$13 Million
Roll, ,02/22/2013,9 - 13 - 24 - 38 - 49,30,3,$12 Million
Roll, ,02/19/2013,1 - 15 - 19 - 30 - 56,28,3,$26 Million
Out of State Winner, ,02/15/2013,11 - 35 - 41 - 42 - 44,42,4,$20 Million
Roll, ,02/12/2013,9 - 22 - 32 - 38 - 55,44,3,$13 Million
Roll, ,02/08/2013,6 - 15 - 20 - 39 - 50,5,4,$12 Million
Roll, ,02/05/2013,2 - 5 - 10 - 26 - 44,46,4,$19 Million
Out of State Winner, ,02/01/2013,1 - 30 - 32 - 40 - 41,17,3,$13 Million
Roll, ,01/29/2013,8 - 12 - 27 - 46 - 47,6,3,$12 Million
Roll, ,01/25/2013,11 - 12 - 17 - 31 - 48,1,4,$89 Million
Out of State Winner, ,01/22/2013,7 - 11 - 16 - 39 - 54,13,3,$80 Million
Roll, ,01/18/2013,8 - 18 - 25 - 42 - 49,14,3,$70 Million
Roll, ,01/15/2013,1 - 6 - 12 - 19 - 41,14,4,$62 Million
Roll, ,01/11/2013,24 - 29 - 30 - 34 - 56,1,4,$55 Million
Roll, ,01/08/2013,3 - 20 - 21 - 38 - 42,19,4,$47 Million
Roll, ,01/04/2013,1 - 2 - 23 - 25 - 55,39,4,$39 Million
Roll, ,01/01/2013,4 - 11 - 21 - 25 - 44,29,4,$30 Million
Roll, ,12/28/2012,10 - 13 - 32 - 40 - 41,32,4,$25 Million
Roll, ,12/25/2012,2 - 3 - 18 - 34 - 48,36,4,$18 Million
Roll, ,12/21/2012,3 - 18 - 32 - 41 - 56,19,3,$12 Million
Roll, ,12/18/2012,1 - 6 - 7 - 18 - 29,16,3,$12 Million
Roll, ,12/14/2012,11 - 28 - 33 - 41 - 43,41,4,$35 Million
Out of State Winner, ,12/11/2012,39 - 44 - 51 - 52 - 54,13,4,$27 Million
Roll, ,12/07/2012,7 - 43 - 44 - 51 - 56,4,3,$20 Million
Roll, ,12/04/2012,3 - 19 - 24 - 32 - 43,44,4,$13 Million
Roll, ,11/30/2012,11 - 22 - 24 - 28 - 31,46,3,$12 Million
Roll, ,11/27/2012,5 - 12 - 26 - 42 - 49,24,4,$49 Million
Out of State Winner, ,11/23/2012,8 - 37 - 44 - 47 - 48,27,4,$41 Million
Roll, ,11/20/2012,9 - 13 - 22 - 38 - 52,44,4,$33 Million
Roll, ,11/16/2012,5 - 24 - 26 - 29 - 53,36,4,$26 Million
Roll, ,11/13/2012,6 - 12 - 31 - 46 - 56,34,2,$19 Million
Roll, ,11/09/2012,18 - 22 - 33 - 35 - 40,11,4,$13 Million
Roll, ,11/06/2012,3 - 5 - 13 - 32 - 35,6,3,$12 Million
Roll, ,11/02/2012,4 - 18 - 22 - 38 - 44,24,3,$32 Million
Out of State Winner, ,10/30/2012,5 - 12 - 18 - 29 - 56,38,4,$27 Million
Roll, ,10/26/2012,4 - 15 - 24 - 36 - 40,44,2,$21 Million
Roll, ,10/23/2012,1 - 17 - 42 - 46 - 55,1,2,$13 Million
Roll, ,10/19/2012,14 - 34 - 36 - 48 - 53,42,3,$12 Million
Roll, ,10/16/2012,13 - 37 - 40 - 46 - 52,29,4,$61 Million
Out of State Winner, ,10/12/2012,6 - 10 - 24 - 26 - 42,15,4,$53 Million
Roll, ,10/09/2012,6 - 15 - 16 - 22 - 37,3,4,$45 Million
Roll, ,10/05/2012,8 - 9 - 16 - 32 - 39,15,3,$36 Million
Roll, ,10/02/2012,10 - 11 - 20 - 42 - 55,9,4,$28 Million
Roll, ,09/28/2012,6 - 8 - 14 - 43 - 56,28,4,$21 Million
Roll, ,09/25/2012,7 - 8 - 23 - 50 - 51,26,3,$14 Million
Roll, ,09/21/2012,3 - 13 - 14 - 46 - 55,34,4,$12 Million
Roll, ,09/18/2012,5 - 9 - 22 - 36 - 49,36,3,$15 Million
Out of State Winner, ,09/14/2012,16 - 17 - 21 - 40 - 51,20,4,$12 Million
Roll, ,09/11/2012,5 - 11 - 20 - 33 - 36,11,3,$120 Million
Out of State Winner, ,09/07/2012,15 - 32 - 38 - 42 - 46,31,4,$105 Million
Roll, ,09/04/2012,16 - 32 - 39 - 41 - 53,16,3,$93 Million
Roll, ,08/31/2012,31 - 40 - 41 - 47 - 48,45,3,$83 Million
Roll, ,08/28/2012,4 - 9 - 40 - 45 - 50,39,4,$73 Million
Roll, ,08/24/2012,25 - 34 - 45 - 46 - 49,34,2,$65 Million
Roll, ,08/21/2012,5 - 13 - 20 - 23 - 33,30,2,$55 Million
Roll, ,08/17/2012,8 - 20 - 24 - 35 - 56,24,3,$45 Million
Roll, ,08/14/2012,15 - 23 - 34 - 39 - 55,32,4,$36 Million
Roll, ,08/10/2012,10 - 18 - 36 - 38 - 44,8,4,$29 Million
Roll, ,08/07/2012,30 - 32 - 33 - 42 - 48,7,4,$21 Million
Roll, ,08/03/2012,2 - 10 - 13 - 38 - 46,2,3,$13 Million
Roll, ,07/31/2012,5 - 18 - 21 - 29 - 41,37,3,$12 Million
Roll, ,07/27/2012,2 - 3 - 4 - 8 - 43,26,3,$52 Million
Out of State Winner, ,07/24/2012,5 - 9 - 38 - 46 - 51,5,4,$45 Million
Roll, ,07/20/2012,2 - 44 - 48 - 50 - 52,3,3,$37 Million
Roll, ,07/17/2012,1 - 13 - 21 - 49 - 55,17,4,$28 Million
Roll, ,07/13/2012,6 - 7 - 13 - 24 - 46,34,2,$21 Million
Roll, ,07/10/2012,3 - 11 - 19 - 23 - 36,21,4,$14 Million
Roll, ,07/06/2012,20 - 23 - 28 - 35 - 39,21,3,$12 Million
Roll, ,07/03/2012,3 - 4 - 24 - 36 - 52,45,4,$86 Million
Out of State Winner, ,06/29/2012,28 - 34 - 39 - 45 - 53,34,4,$75 Million
Roll, ,06/26/2012,3 - 16 - 23 - 35 - 36,20,4,$65 Million
Roll, ,06/22/2012,10 - 16 - 19 - 32 - 36,13,3,$55 Million
Roll, ,06/19/2012,11 - 21 - 27 - 30 - 53,11,2,$47 Million
Roll, ,06/15/2012,8 - 12 - 18 - 30 - 40,4,3,$39 Million
Roll, ,06/12/2012,2 - 9 - 17 - 34 - 50,45,4,$30 Million
Roll, ,06/08/2012,4 - 9 - 34 - 40 - 48,25,3,$22 Million
Roll, ,06/05/2012,37 - 39 - 42 - 53 - 55,22,3,$14 Million
Roll, ,06/01/2012,2 - 27 - 38 - 46 - 52,45,3,$12 Million
Roll, ,05/29/2012,2 - 14 - 29 - 53 - 55,31,3,$32 Million
Out of State Winner, ,05/25/2012,9 - 15 - 21 - 40 - 54,11,4,$24 Million
Roll, ,05/22/2012,10 - 14 - 35 - 43 - 52,16,2,$16 Million
Roll, ,05/18/2012,3 - 11 - 22 - 34 - 49,1,4,$12 Million
Roll, ,05/15/2012,10 - 11 - 12 - 14 - 24,6,4,$25 Million
Out of State Winner, ,05/11/2012,3 - 15 - 29 - 35 - 54,8,4,$16 Million
Roll, ,05/08/2012,2 - 6 - 8 - 18 - 51,19,3,$12 Million
Roll, ,05/04/2012,4 - 11 - 21 - 42 - 53,38,4,$118 Million
Out of State Winner, ,05/01/2012,24 - 27 - 31 - 45 - 52,38,4,$102 Million
Roll, ,04/27/2012,2 - 5 - 45 - 46 - 47,37,4,$88 Million
Roll, ,04/24/2012,3 - 9 - 15 - 37 - 38,39,4,$76 Million
Roll, ,04/20/2012,14 - 23 - 26 - 33 - 35,40,3,$65 Million
Roll, ,04/17/2012,1 - 16 - 24 - 32 - 48,2,4,$53 Million
Roll, ,04/13/2012,9 - 14 - 17 - 36 - 42,33,4,$42 Million
Roll, ,04/10/2012,2 - 6 - 12 - 31 - 48,25,4,$31 Million
Roll, ,04/06/2012,2 - 19 - 20 - 24 - 33,39,4,$20 Million
Roll, ,04/03/2012,11 - 35 - 38 - 41 - 52,40,4,$12 Million
Roll, ,03/30/2012,2 - 4 - 23 - 38 - 46,23,3,$640 Million
Out of State Winner, ,03/27/2012,9 - 19 - 34 - 44 - 51,24,3,$363 Million
Roll, ,03/23/2012,6 - 17 - 19 - 20 - 21,20,4,$290 Million
Roll, ,03/20/2012,1 - 4 - 6 - 11 - 14,30,4,$241 Million
Roll, ,03/16/2012,28 - 29 - 43 - 51 - 53,7,3,$200 Million
Roll, ,03/13/2012,2 - 8 - 30 - 36 - 48,31,3,$171 Million
Roll, ,03/09/2012,9 - 10 - 27 - 36 - 42,11,4,$148 Million
Roll, ,03/06/2012,20 - 24 - 31 - 33 - 36,44,4,$127 Million
Roll, ,03/02/2012,16 - 29 - 48 - 52 - 54,5,2,$108 Million
Roll, ,02/28/2012,6 - 15 - 29 - 39 - 51,36,3,$94 Million
Roll, ,02/24/2012,1 - 16 - 18 - 25 - 27,3,4,$83 Million
Roll, ,02/21/2012,9 - 30 - 39 - 42 - 47,37,3,$72 Million
Roll, ,02/17/2012,16 - 25 - 28 - 32 - 40,3,3,$61 Million
Roll, ,02/14/2012,3 - 5 - 10 - 26 - 27,27,2,$51 Million
Roll, ,02/10/2012,3 - 4 - 18 - 29 - 50,20,4,$41 Million
Roll, ,02/07/2012,17 - 23 - 30 - 37 - 45,4,4,$32 Million
Roll, ,02/03/2012,7 - 19 - 21 - 49 - 53,35,4,$23 Million
Roll, ,01/31/2012,9 - 17 - 18 - 28 - 43,9,3,$15 Million
Roll, ,01/27/2012,3 - 5 - 30 - 36 - 48,23,4,$12 Million
Roll, ,01/24/2012,10 - 22 - 24 - 36 - 49,33,4,$71 Million
Out of State Winner, ,01/20/2012,1 - 9 - 28 - 38 - 47,8,2,$60 Million
Roll, ,01/17/2012,3 - 15 - 31 - 36 - 53,27,2,$50 Million
Roll, ,01/13/2012,10 - 27 - 28 - 37 - 51,19,3,$42 Million
Roll, ,01/10/2012,4 - 10 - 16 - 38 - 48,34,3,$33 Million
Roll, ,01/06/2012,9 - 17 - 28 - 34 - 48,46,2,$25 Million
Roll, ,01/03/2012,2 - 3 - 15 - 22 - 36,23,2,$15 Million
Roll, ,12/30/2011,4 - 24 - 45 - 46 - 52,1,4,$12 Million
Roll, ,12/27/2011,23 - 32 - 33 - 39 - 43,8,3,$206 Million
Out of State Winner, ,12/23/2011,3 - 5 - 8 - 18 - 29,14,4,$173 Million
Roll, ,12/20/2011,20 - 24 - 27 - 45 - 51,31,4,$152 Million
Roll, ,12/16/2011,2 - 4 - 26 - 36 - 39,27,3,$135 Million
Roll, ,12/13/2011,5 - 6 - 22 - 26 - 41,6,4,$116 Million
Roll, ,12/09/2011,4 - 12 - 29 - 49 - 51,44,4,$100 Million
Roll, ,12/06/2011,7 - 21 - 29 - 35 - 49,39,4,$87 Million
Roll, ,12/02/2011,24 - 30 - 48 - 51 - 56,45,4,$75 Million
Roll, ,11/29/2011,17 - 29 - 43 - 48 - 52,36,4,$64 Million
Roll, ,11/25/2011,22 - 28 - 42 - 49 - 54,43,3,$55 Million
Roll, ,11/22/2011,4 - 16 - 23 - 33 - 48,38,2,$47 Million
Roll, ,11/18/2011,4 - 13 - 33 - 39 - 55,3,4,$40 Million
Roll, ,11/15/2011,3 - 6 - 24 - 30 - 33,21,4,$30 Million
Roll, ,11/11/2011,2 - 16 - 22 - 29 - 50,27,4,$22 Million
Roll, ,11/08/2011,5 - 31 - 45 - 47 - 54,4,4,$15 Million
Roll, ,11/04/2011,26 - 30 - 32 - 33 - 44,1,4,$12 Million
Roll, ,11/01/2011,27 - 31 - 39 - 40 - 46,36,3,$78 Million
Out of State Winner, ,10/28/2011,13 - 31 - 49 - 52 - 56,41,4,$67 Million
Roll, ,10/25/2011,13 - 33 - 40 - 44 - 46,8,4,$57 Million
Roll, ,10/21/2011,6 - 21 - 35 - 37 - 38,17,3,$48 Million
Roll, ,10/18/2011,24 - 25 - 45 - 47 - 53,42,2,$39 Million
Roll, ,10/14/2011,13 - 35 - 42 - 45 - 54,26,4,$30 Million
Roll, ,10/11/2011,25 - 34 - 38 - 44 - 56,27,4,$22 Million
Roll, ,10/07/2011,5 - 15 - 19 - 23 - 38,19,4,$14 Million
Roll, ,10/04/2011,3 - 26 - 40 - 45 - 52,11,3,$12 Million
Roll, ,09/30/2011,3 - 19 - 21 - 44 - 45,29,4,$113 Million
Out of State Winner, ,09/27/2011,2 - 20 - 28 - 36 - 45,37,4,$96 Million
Roll, ,09/23/2011,21 - 27 - 32 - 40 - 52,36,4,$86 Million
Roll, ,09/20/2011,6 - 29 - 38 - 50 - 51,39,4,$75 Million
Roll, ,09/16/2011,6 - 23 - 41 - 45 - 56,24,4,$65 Million
Roll, ,09/13/2011,22 - 31 - 43 - 48 - 56,45,4,$54 Million
Roll, ,09/09/2011,7 - 12 - 19 - 23 - 31,45,4,$44 Million
Roll, ,09/06/2011,1 - 36 - 38 - 42 - 49,19,4,$37 Million
Roll, ,09/02/2011,25 - 44 - 48 - 49 - 55,20,3,$29 Million
Roll, ,08/30/2011,2 - 22 - 25 - 28 - 50,18,4,$21 Million
Roll, ,08/26/2011,2 - 3 - 27 - 30 - 47,36,3,$14 Million
Roll, ,08/23/2011,11 - 21 - 44 - 48 - 49,23,3,$12 Million
Roll, ,08/19/2011,5 - 15 - 53 - 54 - 56,22,2,$32 Million
Out of State Winner, ,08/16/2011,4 - 38 - 41 - 42 - 43,44,4,$24 Million
Roll, ,08/12/2011,9 - 43 - 51 - 54 - 55,13,4,$16 Million
Roll, ,08/09/2011,11 - 19 - 39 - 45 - 54,15,4,$12 Million
Roll, ,08/05/2011,6 - 24 - 28 - 33 - 42,19,3,$99 Million
Out of State Winner, ,08/02/2011,14 - 17 - 19 - 20 - 32,28,4,$85 Million
Roll, ,07/29/2011,8 - 10 - 22 - 47 - 48,35,4,$74 Million
Roll, ,07/26/2011,20 - 25 - 35 - 52 - 55,10,3,$63 Million
Roll, ,07/22/2011,23 - 31 - 32 - 39 - 56,38,4,$53 Million
Roll, ,07/19/2011,2 - 9 - 10 - 16 - 35,40,4,$43 Million
Roll, ,07/15/2011,16 - 29 - 30 - 46 - 56,6,3,$33 Million
Roll, ,07/12/2011,3 - 9 - 11 - 44 - 49,9,4,$24 Million
Roll, ,07/08/2011,1 - 2 - 22 - 37 - 50,45,3,$16 Million
Roll, ,07/05/2011,1 - 10 - 13 - 18 - 46,19,2,$12 Million
Roll, ,07/01/2011,12 - 17 - 30 - 35 - 47,26,4,$105 Million
Out of State Winner, ,06/28/2011,12 - 17 - 27 - 47 - 48,33,4,$88 Million
Roll, ,06/24/2011,10 - 14 - 40 - 49 - 51,4,3,$76 Million
Roll, ,06/21/2011,11 - 24 - 25 - 31 - 46,17,3,$64 Million
Roll, ,06/17/2011,12 - 29 - 46 - 47 - 51,24,4,$53 Million
Roll, ,06/14/2011,9 - 10 - 20 - 51 - 53,24,4,$42 Million
Roll, ,06/10/2011,18 - 21 - 27 - 37 - 38,7,3,$33 Million
Roll, ,06/07/2011,29 - 32 - 35 - 47 - 52,13,4,$24 Million
Roll, ,06/03/2011,20 - 23 - 41 - 49 - 53,31,3,$15 Million
Roll, ,05/31/2011,28 - 30 - 31 - 37 - 55,13,3,$12 Million
Roll, ,05/27/2011,5 - 7 - 14 - 28 - 56,10,4,$35 Million
1,AP,05/24/2011,9 - 12 - 21 - 42 - 43,42,3,$26 Million
Roll, ,05/20/2011,10 - 17 - 19 - 45 - 48,30,4,$16 Million
Roll, ,05/17/2011,1 - 2 - 17 - 25 - 48,45,4,$12 Million
Roll, ,05/13/2011,3 - 33 - 39 - 47 - 53,9,4,$27 Million
Out of State Winner, ,05/10/2011,11 - 16 - 34 - 40 - 51,34,4,$18 Million
Roll, ,05/06/2011,6 - 18 - 26 - 37 - 41,9,3,$12 Million
Roll, ,05/03/2011,1 - 16 - 29 - 36 - 50,16,2,$51 Million
Out of State Winner, ,04/29/2011,9 - 10 - 11 - 33 - 51,29,4,$40 Million
Roll, ,04/26/2011,19 - 29 - 32 - 38 - 55,15,3,$29 Million
Roll, ,04/22/2011,3 - 18 - 46 - 51 - 53,17,3,$19 Million
Roll, ,04/19/2011,20 - 24 - 32 - 45 - 51,43,4,$12 Million
Roll, ,04/15/2011,22 - 23 - 33 - 39 - 48,29,3,$72 Million
